Year,County_Name,State_Name,diversity,smoking,obesity,house_income,unemployment_rate,pct_edu_or_health,life_expectancy
2022,Cole County,Missouri,34.16,0.074016515,0.289855072,70667,3.105414569,0.217559579,77.78342516
2022,Cooper County,Missouri,22.4,0.568819805,0.608695652,62239,4.975124378,0.238219895,78.25194567
2022,Crawford County,Missouri,13.5,1.438991108,0.782608696,52367,6.942317509,0.198354361,73.89170751
2022,Dade County,Missouri,13.41,1.285431467,0.753623188,46806,5.655836342,0.194515306,72.56358281
2022,Dallas County,Missouri,12.61,1.251307102,0.579710145,46547,4.907161804,0.212924221,73.90341933
2022,Daviess County,Missouri,8.98,1.16599619,0.724637681,59706,2.046311255,0.196261682,78.34799918
2022,DeKalb County,Missouri,27.34,0.910063453,0.536231884,67910,3.104314084,0.230388693,75.74428133
2022,Dent County,Missouri,14.34,1.302493649,0.811594203,51410,4.781061427,0.29119272,74.23930283
2022,Douglas County,Missouri,12.34,1.694923845,0.84057971,47848,6.5203357,0.174033149,75.42665394
2022,Dunklin County,Missouri,39.28,1.729048209,1.173913043,44868,5.728188492,0.297835733,70.87026226
2022,Franklin County,Missouri,17.03,0.500571076,0.246376812,70111,4.61045647,0.190093548,76.21408101
2022,Gasconade County,Missouri,10.7,0.551757623,0.507246377,62638,2.114597544,0.191777003,74.7789514
2022,Gentry County,Missouri,10.22,0.807690359,0.362318841,53799,2.877947295,0.300963941,74.56622791
2022,Greene County,Missouri,25.7,0.227576157,0.115942029,54968,3.882285911,0.252967287,76.6537624
2022,Grundy County,Missouri,12.93,0.858876906,0.623188406,51045,4.086021505,0.223467862,76.94108475
2022,Harrison County,Missouri,11.58,1.131871825,0.869565217,51809,2.259559676,0.307053942,77.90436755
2022,Henry County,Missouri,14.55,1.114809642,0.420289855,54903,6.725591791,0.219583923,75.56157032
2022,Hickory County,Missouri,11.74,1.302493649,0.608695652,33302,8.798283262,0.20745098,76.91213892
2022,Holt County,Missouri,10.2,0.688255082,0.420289855,55153,3.892821031,0.263545502,80.71656663
2022,Howard County,Missouri,23.28,0.585881988,0.391304348,59023,4.489164087,0.317666126,77.9207296
2022,Howell County,Missouri,13.49,1.251307102,0.565217391,46401,5.48245614,0.32307017,74.27776933
2022,Iron County,Missouri,14.51,1.421928926,0.724637681,53401,3.306192943,0.260525644,73.48107361
2022,Jackson County,Missouri,56.34,0.517633258,0.594202899,65169,4.855462725,0.222735271,76.62965928
2022,Jasper County,Missouri,31.18,0.483508893,0.855072464,54963,4.14999504,0.22883461,75.48152808
2022,Jefferson County,Missouri,18.22,0.637068535,-0.188405797,77217,3.751554454,0.211035188,75.55739309
2022,Johnson County,Missouri,28.08,0.159327427,0.637681159,62503,4.752246878,0.255187675,78.2759452
2022,Knox County,Missouri,11.57,1.046560913,0.797101449,49167,2.090800478,0.192800488,77.28016158
2022,Laclede County,Missouri,16.63,0.995374366,0.68115942,49202,5.934052612,0.223339133,73.610961
2022,Lafayette County,Missouri,17.24,0.722379447,0.275362319,78397,2.433256581,0.23268274,75.88495753
2022,Lawrence County,Missouri,22.99,0.910063453,0.623188406,52225,5.197458012,0.214567872,75.09215992
2022,Lewis County,Missouri,15.09,0.978312183,1.072463768,49779,5.948518278,0.251839926,76.13295975
2022,Lincoln County,Missouri,14.57,0.739441629,0.173913043,82543,3.383332212,0.168163464,76.47845679
2022,Linn County,Missouri,11.32,0.875939089,0.463768116,58435,2.786104743,0.210774533,75.23336952
2022,Livingston County,Missouri,15.38,0.790628177,0.811594203,58772,3.028391167,0.282205595,78.39120078
2022,McDonald County,Missouri,48.22,1.353680196,1.057971014,46494,5.857045077,0.162235147,74.00777262
2022,Macon County,Missouri,14.24,0.705317264,1.173913043,54113,3.784570597,0.196217852,76.37079035
2022,Madison County,Missouri,11.93,0.978312183,0.52173913,54042,5.084745763,0.266927083,74.55151615
2022,Maries County,Missouri,12.55,0.961250001,0.637681159,56491,5.637513172,0.232272473,76.06627555
2022,Marion County,Missouri,19.12,0.790628177,0.884057971,62492,2.88531775,0.281910493,75.79051411
2022,Mercer County,Missouri,13.58,0.705317264,0.565217391,55592,2.927781392,0.22922252,76.62622425
2022,Miller County,Missouri,11.31,0.824752541,0.376811594,53490,4.569847392,0.215271066,76.63578814
2022,Mississippi County,Missouri,44.32,1.865545669,1.304347826,40833,5.05913272,0.240599769,72.31395533
2022,Moniteau County,Missouri,20.52,0.585881988,0.31884058,66792,3.030740367,0.200773925,76.47159847
2022,Monroe County,Missouri,15.25,0.978312183,0.68115942,50245,1.207795773,0.216171159,77.08272484
2022,Montgomery County,Missouri,13.91,1.114809642,0.608695652,58660,2.951191827,0.209356725,74.67541033
2022,Morgan County,Missouri,13.49,1.456053291,0.536231884,48841,3.497199751,0.167397472,74.6000334
2022,New Madrid County,Missouri,39.63,1.52430202,1.101449275,44092,3.97987868,0.265793529,71.04751947
2022,Newton County,Missouri,31.14,0.568819805,0.391304348,60313,4.220031659,0.221199715,76.04029933
2022,Nodaway County,Missouri,13.81,0.60294417,0.637681159,53917,2.322857701,0.262190248,79.60161199
2022,Oregon County,Missouri,12.71,1.66079948,1.028985507,41365,4.487747269,0.222565688,75.27071895
2022,Osage County,Missouri,5.78,0.483508893,0.304347826,70313,1.002358491,0.191036331,78.58678611
2022,Ozark County,Missouri,10.95,1.899670034,0.971014493,39125,6.153360682,0.221587088,75.90266864
2022,Pemiscot County,Missouri,49.02,1.916732216,0.913043478,37426,9.574813372,0.256101938,69.13383831
2022,Perry County,Missouri,11.48,0.722379447,0.52173913,61486,5.149136578,0.223215271,77.28601605
2022,Pettis County,Missouri,29.36,0.722379447,0.753623188,57581,3.870537204,0.220855854,76.19449172
2022,Phelps County,Missouri,25.08,0.585881988,0.579710145,53242,4.16394923,0.32769722,75.61460684
2022,Pike County,Missouri,20.34,1.063623095,0.724637681,53363,4.834787584,0.221403878,76.6578698
2022,Platte County,Missouri,37.15,-0.574346417,-0.101449275,92543,3.617448067,0.22753889,80.18730911
2022,Polk County,Missouri,14.53,0.910063453,0.536231884,54487,3.592112521,0.275691912,76.04084112
2022,Pulaski County,Missouri,49.68,0.278762704,0.565217391,62541,4.713526894,0.202684418,75.62565175
2022,Putnam County,Missouri,9.6,0.773565994,0.463768116,50950,4.035250464,0.218946351,75.87675114
2022,Ralls County,Missouri,12.96,0.858876906,0.507246377,62615,5.251328157,0.213931421,78.51807275
2022,Randolph County,Missouri,22.8,0.995374366,0.782608696,51480,5.291711135,0.26349892,75.45559711
2022,Ray County,Missouri,13.6,0.688255082,0.550724638,69779,3.059609636,0.211318701,75.78104209
2022,Reynolds County,Missouri,14.79,1.285431467,0.391304348,43856,9.955914769,0.217870257,74.31392179
2022,Ripley County,Missouri,13.46,1.797296939,1.057971014,42541,3.622368123,0.25698849,73.19533153
2022,St. Charles County,Missouri,27.09,-0.540222052,-0.173913043,99596,3.125166753,0.215486376,79.62541777
2022,St. Clair County,Missouri,13.83,1.114809642,0.797101449,43483,2.454146215,0.237288136,77.43630457
2022,Ste. Genevieve County,Missouri,11.08,0.620006352,0.594202899,61215,4.815516665,0.226373112,78.66042533
2022,St. Francois County,Missouri,18.05,1.183058372,0.637681159,53083,4.813289791,0.258838007,73.80005218
2022,St. Louis County,Missouri,53.85,-0.352538045,-0.246376812,78067,4.293280707,0.25499608,77.1709396
2022,Saline County,Missouri,37.73,0.60294417,1.173913043,55396,2.741126185,0.265692175,76.48448065
2022,Schuyler County,Missouri,8.92,1.09774746,0.666666667,53728,2.311435523,0.283312578,76.88226806
2022,Scotland County,Missouri,6.02,1.251307102,0.536231884,58656,1.174068402,0.219008264,79.17898435
2022,Scott County,Missouri,31.48,0.978312183,0.811594203,54621,2.852827656,0.288017504,74.40219004
2022,Shannon County,Missouri,13.16,1.626675115,0.884057971,46767,2.748643761,0.15396058,74.15234107
2022,Shelby County,Missouri,10.33,0.961250001,0.536231884,50387,1.053013798,0.216513761,77.85438686
2022,Stoddard County,Missouri,12.21,1.234244919,0.579710145,51703,4.252946798,0.241307603,75.26594546
2022,Stone County,Missouri,11.63,0.944187818,0.623188406,58392,8.353057952,0.201949513,76.3104449
2022,Sullivan County,Missouri,37.98,0.824752541,1.130434783,53438,2.37037037,0.203338392,75.00007524
2022,Taney County,Missouri,23.49,0.654130717,0.47826087,54467,5.127060312,0.186321032,77.28652195
2022,Texas County,Missouri,18.48,1.456053291,1.072463768,42870,5.968920449,0.235088103,75.33601381
2022,Vernon County,Missouri,12.71,1.16599619,0.565217391,53318,4.001808727,0.279674988,76.54404901
2022,Warren County,Missouri,18.17,0.824752541,0.405797101,75531,4.798976811,0.188668224,78.62968466
2022,Washington County,Missouri,15.12,1.421928926,0.710144928,49364,4.410394451,0.223329362,73.05566536
2022,Wayne County,Missouri,13.67,1.780234757,0.797101449,42758,8.264874284,0.233378562,74.44872135
2022,Webster County,Missouri,14.83,1.09774746,0.826086957,65103,4.839183865,0.201124567,76.66101563
2022,Worth County,Missouri,8.69,0.620006352,0.405797101,43536,0.852878465,0.167741935,80.23902668
2022,Wright County,Missouri,13.08,1.848483486,0.68115942,43573,4.841842397,0.265782184,74.06526381
2022,St. Louis city,Missouri,60.55,0.17638961,0.492753623,52941,5.419649899,0.288656595,73.1495957
2022,Beaverhead County,Montana,20.14,-0.233102768,-0.449275362,55867,2.768970619,0.254130435,81.57143183
2022,Big Horn County,Montana,47.44,1.473115473,0.855072464,52463,14.9928264,0.306751055,66.18503349
2022,Blaine County,Montana,53.77,1.490177656,0.739130435,58507,13.16045381,0.257558791,70.16718835
2022,Broadwater County,Montana,19.83,-0.062480944,-0.565217391,61679,8.193883439,0.14990572,81.33372923
2022,Carbon County,Montana,15.08,-0.31841368,-0.594202899,66780,4.939846883,0.197315436,81.59151492
2022,Carter County,Montana,12.73,0.056954333,-0.391304348,46486,2.35640648,0.110105581,
2022,Cascade County,Montana,29.16,0.125203062,-0.086956522,61351,3.255132705,0.250013051,77.0927339
2022,Chouteau County,Montana,37.72,0.261700522,-0.231884058,51791,5.186880244,0.232099759,79.07887795
2022,Custer County,Montana,19.48,-0.045418762,-0.289855072,61114,3.328173375,0.23122498,77.45888457
2022,Daniels County,Montana,17.71,-0.216040586,-0.289855072,47378,1.507537688,0.173469388,82.26433673
2022,Dawson County,Montana,15.91,-0.113667491,-0.101449275,68168,3.001304915,0.256278027,79.25343727
2022,Deer Lodge County,Montana,19.26,0.53469544,-0.028985507,46436,3.796021038,0.267411457,74.82285294
2022,Fallon County,Montana,13.13,-0.147791856,-0.507246377,79750,0,0.140252454,78.99646386
2022,Fergus County,Montana,12.92,-0.062480944,-0.246376812,58321,3.051846714,0.208728313,77.74037769
2022,Flathead County,Montana,16.71,-0.267227133,-0.666666667,68025,3.171648736,0.210718542,79.144025
2022,Gallatin County,Montana,19.11,-1.086211889,-1.449275362,83434,2.0670185,0.214541293,82.64518616
2022,Garfield County,Montana,4.83,0.244638339,-0.449275362,61786,0,0.182835821,
2022,Glacier County,Montana,47.07,1.797296939,0.956521739,41078,7.942440665,0.28725132,70.81747867
2022,Golden Valley County,Montana,25.93,0.142265245,-0.144927536,54792,1.298701299,0.221052632,
2022,Granite County,Montana,12.47,-0.164854039,-0.594202899,53917,5.726556908,0.164768413,85.46458798
2022,Hill County,Montana,46.01,0.824752541,0.028985507,58427,3.945155866,0.231618637,76.38664688
2022,Jefferson County,Montana,16.3,-0.489035505,-0.463768116,73875,3.352243424,0.234436144,78.27611071
2022,Judith Basin County,Montana,13.83,-0.233102768,-0.594202899,58750,2.352941176,0.195783133,82.52141238
2022,Lake County,Montana,49.29,0.415260163,0.101449275,58009,6.482196783,0.258410934,77.08549049
2022,Lewis and Clark County,Montana,19.08,-0.437848957,-0.782608696,71967,3.453806672,0.239312216,79.23631339
2022,Liberty County,Montana,5.58,0.927125636,0.072463768,48047,0.245700246,0.215517241,89.6859949
2022,Lincoln County,Montana,16.64,0.227576157,0.115942029,44593,6.92565471,0.190958795,78.66953131
2022,McCone County,Montana,17.68,-0.011294397,-0.231884058,79022,2.454642476,0.167396061,
2022,Madison County,Montana,15.62,-0.574346417,-0.768115942,61226,2.254737347,0.12809816,81.43519489
2022,Meagher County,Montana,14.42,-0.011294397,-0.420289855,55753,1.542912247,0.211557297,82.51944406
2022,Mineral County,Montana,18.3,0.551757623,0.043478261,56098,3.619909502,0.194053208,80.07487124
2022,Missoula County,Montana,23.06,-0.437848957,-0.942028986,66840,4.54034258,0.2453517,79.76986052
2022,Musselshell County,Montana,17.82,0.398197981,-0.231884058,54875,4.910929225,0.204556962,77.16720881
2022,Park County,Montana,14.46,-0.335475863,-0.623188406,67602,3.274505635,0.168278743,79.87441234
2022,Petroleum County,Montana,3.77,-0.233102768,-0.449275362,57981,0.836820084,0.084388186,
2022,Phillips County,Montana,29.51,0.415260163,-0.188405797,61250,3.40170085,0.154324184,76.03638173
2022,Pondera County,Montana,34.27,0.278762704,0.130434783,59861,6.447042154,0.237031427,76.77637591
2022,Powder River County,Montana,15.5,-0.045418762,-0.463768116,60313,0.979325354,0.195604396,83.36318395
2022,Powell County,Montana,22.24,0.244638339,0.072463768,60994,4.770848986,0.212623274,76.66653097
2022,Prairie County,Montana,19.06,0.17638961,-0.260869565,44107,2.94627383,0.125,
2022,Ravalli County,Montana,18.3,-0.011294397,-0.579710145,67424,4.402366864,0.221490468,79.67244489
2022,Richland County,Montana,22.42,-0.38666241,0.231884058,67515,4.902789518,0.167644444,77.18191289
2022,Roosevelt County,Montana,49.85,2.206789317,0.884057971,51038,8.60482467,0.314557823,64.48429572
2022,Rosebud County,Montana,55.17,0.722379447,0.333333333,57656,9.239733629,0.278508101,70.25508538
2022,Sanders County,Montana,20.14,0.500571076,-0.434782609,47110,5.179558011,0.236707939,77.34889288
2022,Sheridan County,Montana,19.11,-0.113667491,-0.101449275,67457,1.543550165,0.217805151,80.86769534
2022,Silver Bow County,Montana,19.06,0.227576157,0.057971014,56297,4.588433204,0.250243191,76.25369744
2022,Stillwater County,Montana,15.54,-0.284289316,0.101449275,78380,2.645381984,0.189037245,81.57050815
2022,Sweet Grass County,Montana,16.91,-0.250164951,-0.507246377,64872,2.118644068,0.17478355,83.67250416
2022,Teton County,Montana,14.62,-0.045418762,-0.362318841,65224,2.05338809,0.191474493,78.74530698
2022,Toole County,Montana,26.7,0.551757623,-0.188405797,54040,3.927765237,0.209586466,78.2477099
2022,Treasure County,Montana,10.67,0.159327427,-0.173913043,70096,1.086956522,0.164835165,
2022,Valley County,Montana,27.14,0.142265245,0.086956522,59725,4.036494332,0.233074042,78.01786212
2022,Wheatland County,Montana,12.19,0.551757623,-0.057971014,48272,0.241254524,0.162031439,74.67163216
2022,Wibaux County,Montana,21.42,0.005767785,-0.420289855,58750,0,0.288343558,
2022,Yellowstone County,Montana,27.71,-0.216040586,-0.144927536,72300,3.467823373,0.247093507,77.30415944
2022,Adams County,Nebraska,28.35,-0.284289316,0.550724638,61502,2.654978084,0.280136369,77.86371317
2022,Antelope County,Nebraska,11.19,-0.216040586,0.333333333,61924,2.072694503,0.203374233,82.66286266
2022,Arthur County,Nebraska,13.18,-0.164854039,0.623188406,66667,0.446428571,0.170403587,
2022,Banner County,Nebraska,15.43,-0.608470782,0.507246377,62375,3.333333333,0.120689655,
2022,Blaine County,Nebraska,0,-0.284289316,0.376811594,52083,1.904761905,0.145631068,
2022,Boone County,Nebraska,8.74,-0.284289316,0.492753623,66800,0.992907801,0.208810888,81.14969678
2022,Box Butte County,Nebraska,33.96,-0.062480944,0.898550725,67893,3.99048142,0.19313632,77.7069288
2022,Boyd County,Nebraska,13.92,-0.233102768,1.043478261,57120,1.824401368,0.232288037,77.63779464
2022,Brown County,Nebraska,16.26,0.022829968,0.507246377,44267,0.464756003,0.242801556,79.1309068
2022,Buffalo County,Nebraska,25.94,-0.31841368,0.333333333,70093,2.857647474,0.25329988,80.35276785
2022,Burt County,Nebraska,16.45,-0.062480944,0.710144928,54950,2.650910252,0.240813648,75.876005
2022,Butler County,Nebraska,16.14,-0.301351498,0.579710145,75690,0.688735836,0.234004474,78.11401934
2022,Cass County,Nebraska,15.23,-0.403724593,0.507246377,87673,2.182357511,0.204043321,79.16868113
2022,Cedar County,Nebraska,8.51,-0.642595146,0.652173913,72035,1.959444065,0.258656751,81.12153459
2022,Chase County,Nebraska,37.45,-0.574346417,0.811594203,57313,2.646396396,0.206477733,79.39496938
2022,Cherry County,Nebraska,27.41,-0.352538045,-0.202898551,62373,0.442477876,0.252991453,79.31074521
2022,Cheyenne County,Nebraska,22.54,-0.301351498,0.637681159,54038,2.569502949,0.222654561,77.4018206
2022,Clay County,Nebraska,21.53,-0.250164951,1.15942029,73933,2.167085427,0.290529695,78.28524887
2022,Colfax County,Nebraska,56.15,-0.352538045,0.362318841,71205,1.677539609,0.160379147,80.32840617
2022,Cuming County,Nebraska,22.56,-0.31841368,0.463768116,68917,2.639783829,0.21029035,79.84947156
2022,Custer County,Nebraska,13.15,-0.31841368,0.391304348,62288,1.571562208,0.226002661,80.31712727
2022,Dakota County,Nebraska,63.03,-0.437848957,1.420289855,66112,3.018312322,0.194610494,77.60224192
2022,Dawes County,Nebraska,26.56,-0.574346417,0.173913043,53760,1.509009009,0.410930711,78.41924375
2022,Dawson County,Nebraska,56.18,-0.471973322,1.072463768,67462,2.055986083,0.197561763,78.3242883
2022,Deuel County,Nebraska,26.79,-0.130729674,0.782608696,58875,3.820960699,0.239500568,79.27088444
2022,Dixon County,Nebraska,29.84,-0.45491114,0.695652174,60568,2.912621359,0.237857143,80.18236058
2022,Dodge County,Nebraska,32.93,0.091078698,1.014492754,66793,4.098404114,0.240822645,76.81994035
2022,Douglas County,Nebraska,50.96,-0.489035505,0.014492754,76083,3.828228293,0.24553362,78.58523667
2022,Dundy County,Nebraska,5.37,-0.028356579,0.869565217,58977,0.204708291,0.234871795,77.73251475
2022,Fillmore County,Nebraska,12.98,-0.284289316,0.217391304,72335,0.956149027,0.224700399,80.80748254
2022,Franklin County,Nebraska,11.3,0.074016515,0.710144928,55625,2.476999292,0.23149492,75.98623105
2022,Frontier County,Nebraska,14.52,-0.38666241,0.637681159,62928,4.449838188,0.247248095,84.28215558
2022,Furnas County,Nebraska,14.41,0.03989215,0.913043478,58895,0.981704596,0.250112663,78.06003954
2022,Gage County,Nebraska,13,-0.028356579,0.463768116,60035,2.026535805,0.246823115,77.84505783
2022,Garden County,Nebraska,12.5,-0.352538045,0.666666667,47139,3.457814661,0.232091691,75.9534208
2022,Garfield County,Nebraska,8.43,-0.437848957,0.608695652,64957,1.13753878,0.190376569,79.7537054
2022,Gosper County,Nebraska,12.48,-0.710843876,0.289855072,76583,1.503759398,0.242093784,76.8187607
2022,Grant County,Nebraska,7.19,-0.216040586,0.507246377,65139,1.408450704,0.2,
2022,Greeley County,Nebraska,9.26,-0.267227133,0.507246377,52813,1.782178218,0.185483871,82.03893889
2022,Hall County,Nebraska,50.09,-0.659657329,1.173913043,63553,2.922067829,0.193441993,77.87640269
2022,Hamilton County,Nebraska,12.54,-0.574346417,0.463768116,73254,3.594037166,0.235331498,81.20833428
2022,Harlan County,Nebraska,13.29,-0.335475863,0.275362319,64583,2.042160738,0.215870881,81.35022759
2022,Hayes County,Nebraska,14.59,-0.181916221,0.826086957,59405,0.233100233,0.203271028,
2022,Hitchcock County,Nebraska,13.93,-0.147791856,0.724637681,49456,1.902398677,0.223440135,75.92593991
2022,Holt County,Nebraska,14.83,-0.523159869,0.971014493,66325,1.302132478,0.232313576,79.69942509
2022,Hooker County,Nebraska,19.51,-0.403724593,0.101449275,43333,3.170028818,0.178571429,
2022,Howard County,Nebraska,15.17,-0.403724593,0.434782609,70766,4.02040204,0.243826196,78.08217287
2022,Jefferson County,Nebraska,15.23,0.022829968,0.826086957,54494,1.051136364,0.240310078,78.17065777
2022,Johnson County,Nebraska,34.86,-0.011294397,0.652173913,64352,1.369237791,0.225821379,77.58877586
2022,Kearney County,Nebraska,17.66,-0.403724593,0.043478261,74276,1.557191393,0.254817371,79.24025142
2022,Keith County,Nebraska,20.14,-0.181916221,0.362318841,59511,2.567794576,0.161330049,79.13126076
2022,Keya Paha County,Nebraska,7.86,-0.147791856,0.710144928,63977,0.222222222,0.169265033,
2022,Kimball County,Nebraska,28.37,-0.062480944,0.652173913,53151,2.194543298,0.166767738,73.69993888
2022,Knox County,Nebraska,27.56,-0.198978404,0.405797101,61250,4.066587396,0.226326227,79.64242789
2022,Lancaster County,Nebraska,35.51,-0.744968241,0.202898551,70387,3.161317749,0.268259588,79.87297938
2022,Lincoln County,Nebraska,24.43,-0.045418762,0.536231884,63019,3.43089524,0.248220641,77.84475788
2022,Logan County,Nebraska,22.08,-0.181916221,0.304347826,69250,0.448430493,0.207207207,
2022,Loup County,Nebraska,27.97,-0.420786775,0.492753623,50000,0,0.172205438,
2022,McPherson County,Nebraska,3.03,-0.096605309,0.449275362,58250,0,0.186507937,
2022,Madison County,Nebraska,35.8,-0.557284234,0.565217391,61139,2.556512379,0.228003314,78.17892581
2022,Merrick County,Nebraska,16.49,-0.301351498,0.695652174,57873,0.475951904,0.237352127,78.07534875
2022,Morrill County,Nebraska,32.19,-0.352538045,0.782608696,57325,5.456132693,0.286703601,76.87437874
2022,Nance County,Nebraska,11.92,-0.113667491,0.594202899,60054,4.43293034,0.254819277,76.05975381
2022,Nemaha County,Nebraska,18.14,-0.31841368,0.797101449,57196,6.397016638,0.237817959,77.03818861
2022,Nuckolls County,Nebraska,13.47,-0.079543127,0.652173913,66000,1.324805847,0.230092593,77.57908957
2022,Otoe County,Nebraska,23.95,-0.181916221,1.275362319,73031,3.170644817,0.244419917,80.26268448
2022,Pawnee County,Nebraska,11.45,0.261700522,1.304347826,55833,2.441150828,0.226988382,76.92571895
2022,Perkins County,Nebraska,14.63,-0.437848957,0.173913043,61786,1.160409556,0.201657459,79.16849228
2022,Phelps County,Nebraska,16.83,-0.506097687,0.536231884,65114,0.811581487,0.277310924,79.97874615
2022,Pierce County,Nebraska,9.03,-0.437848957,0.579710145,65603,2.374806402,0.23929138,81.14924456
2022,Platte County,Nebraska,38.47,-0.659657329,0.666666667,69943,1.917038506,0.175344004,79.71716434
2022,Polk County,Nebraska,17.27,-0.38666241,0.333333333,67695,1.862464183,0.222992701,77.42101279
2022,Red Willow County,Nebraska,17.96,-0.062480944,0.84057971,58344,2.307412791,0.221870932,78.11614206
2022,Richardson County,Nebraska,16.42,0.210513974,1.492753623,50321,4.728192162,0.243630573,77.39867854
2022,Rock County,Nebraska,4.21,-0.489035505,0.333333333,57566,1.1994003,0.224582701,
2022,Saline County,Nebraska,47.22,-0.284289316,1.028985507,71104,2.148490617,0.252084491,79.03946407
2022,Sarpy County,Nebraska,36.81,-0.94971443,0.52173913,95911,2.558950015,0.235417186,80.71442773
2022,Saunders County,Nebraska,11.59,-0.31841368,0.173913043,84474,2.432767894,0.230175558,78.82411871
2022,Scotts Bluff County,Nebraska,44.07,-0.38666241,0.811594203,60137,3.474646717,0.251234355,76.01919745
2022,Seward County,Nebraska,10.76,-0.420786775,0.333333333,79677,2.218965878,0.272532648,79.16716495
2022,Sheridan County,Nebraska,34.58,-0.045418762,1.202898551,53609,2.157980456,0.25676238,76.4570664
2022,Sherman County,Nebraska,11.43,-0.181916221,0.304347826,60194,4.247104247,0.174731183,80.65007519
2022,Sioux County,Nebraska,13.51,-0.420786775,0.594202899,50833,3.917910448,0.126213592,
2022,Stanton County,Nebraska,18.52,-0.420786775,0.637681159,76035,0.702202362,0.207650273,80.16782455
2022,Thayer County,Nebraska,11.82,-0.267227133,0.84057971,60305,3.175863438,0.228372284,78.71148964
2022,Thomas County,Nebraska,22.72,-0.540222052,0.202898551,70069,0.845070423,0.204545455,
2022,Thurston County,Nebraska,55.37,1.626675115,1.84057971,63459,10.03667889,0.280948851,66.59918467
2022,Valley County,Nebraska,6.92,-0.369600228,0.47826087,62321,0.578592093,0.236663434,81.30326956
2022,Washington County,Nebraska,11.54,-0.591408599,0.405797101,89671,1.95035461,0.246835443,80.95691783
2022,Wayne County,Nebraska,20.05,-0.506097687,0.739130435,64951,3.369976572,0.310704961,83.21775829
2022,Webster County,Nebraska,18.8,-0.369600228,0.739130435,62571,1.833333333,0.233729485,76.9655045
2022,Wheeler County,Nebraska,3.33,-0.011294397,0.797101449,59167,1.358695652,0.258953168,
2022,York County,Nebraska,19.01,-0.506097687,0.536231884,72914,2.79798545,0.220063328,79.72675818
2022,Churchill County,Nevada,46.21,0.022829968,0.173913043,69922,6.285813509,0.20780063,74.17954217
2022,Clark County,Nevada,71.13,-0.38666241,-0.405797101,69911,7.662364771,0.162573243,78.40953092
2022,Douglas County,Nevada,36.9,-0.437848957,-0.231884058,84262,3.0756851,0.175868272,81.11015276
2022,Elko County,Nevada,52.43,-0.045418762,0.31884058,87755,4.748957767,0.163349191,78.48346631
2022,Esmeralda County,Nevada,50.45,0.364073616,0.536231884,40694,4.662004662,0.134474328,
2022,Eureka County,Nevada,30.12,0.142265245,0.014492754,73929,0,0.162348877,79.00096121
2022,Humboldt County,Nevada,50.79,-0.011294397,0.47826087,75574,4.331839596,0.173312515,76.98482614
2022,Lander County,Nevada,47,0.142265245,0.304347826,92388,11.65342414,0.120770878,75.55239833
2022,Lincoln County,Nevada,28.78,-0.045418762,-0.333333333,67412,4.067402673,0.156874621,81.76577948
2022,Lyon County,Nevada,44.09,0.312887069,0.47826087,70026,7.154488813,0.152590841,76.20011434
2022,Mineral County,Nevada,60.09,0.688255082,0.594202899,46625,5.806087937,0.23518851,71.61451071
2022,Nye County,Nevada,45.86,0.637068535,0.434782609,53602,9.324324324,0.142235469,74.0975464
2022,Pershing County,Nevada,53.04,0.261700522,0.188405797,66304,8.539325843,0.205896806,77.6947732
2022,Storey County,Nevada,30.47,-0.420786775,-0.579710145,86932,6.989619377,0.133928571,82.87125302
2022,Washoe County,Nevada,56.21,-0.540222052,-0.391304348,81531,4.997894737,0.188059293,78.16018356
2022,White Pine County,Nevada,46.05,0.278762704,0.15942029,71297,4.064141554,0.188184438,79.72376476
2022,Carson City,Nevada,51.96,-0.233102768,-0.246376812,67465,4.652298249,0.198061448,74.40947644
2022,Belknap County,New Hampshire,11.86,-0.335475863,-0.376811594,80719,2.733599882,0.240088911,77.07099245
2022,Carroll County,New Hampshire,10.02,-0.233102768,-0.579710145,77049,5.624596207,0.244191197,79.70662462
2022,Cheshire County,New Hampshire,13.12,-0.198978404,-0.376811594,76551,3.451255339,0.271344192,79.55912478
2022,Coos County,New Hampshire,11.26,0.449384528,0.15942029,55247,4.151168969,0.257085441,77.23064104
2022,Grafton County,New Hampshire,20.7,-0.420786775,-0.826086957,79949,2.75044582,0.329529275,80.66641313
2022,Hillsborough County,New Hampshire,31.98,-0.574346417,-0.101449275,95112,3.693508059,0.228638117,79.41988087
2022,Merrimack County,New Hampshire,16.77,-0.489035505,-0.405797101,88806,3.637714327,0.252029892,79.47261762
2022,Rockingham County,New Hampshire,17.81,-0.762030423,-0.797101449,110225,3.442862197,0.23229212,80.78654598
2022,Strafford County,New Hampshire,21.1,-0.38666241,-0.188405797,83212,3.69533949,0.227380587,78.20702874
2022,Sullivan County,New Hampshire,13.14,0.10814088,-0.246376812,70788,2.914021927,0.292025755,79.69799542
2022,Atlantic County,New Jersey,63.42,-0.164992362,-0.391304348,73113,8.293238615,0.241514995,76.68052289
2022,Bergen County,New Jersey,63.71,-1.001783228,-1.637681159,118714,5.455030753,0.252996289,82.14248772
2022,Burlington County,New Jersey,54.19,-0.537807599,-0.362318841,102615,5.074462891,0.258979206,79.1246224
2022,Camden County,New Jersey,63.41,-0.157187079,-0.536231884,82005,7.23561817,0.258622637,76.69207105
2022,Cape May County,New Jersey,28,-0.142931028,-0.188405797,83870,6.484127512,0.251456863,76.8728134
